what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1244078019796
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1244078023160
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1244078096472
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1244080888816
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1244080894021
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1244080894161
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1244083710261
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1244083712265
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1244083717280
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1244085649684
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1244085650872
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1244085652192
started,bundle,org.eclipse.mylyn.ide.ant,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.ide.ant,1244085652287
started,bundle,org.eclipse.mylyn.resources.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.resources.ui,1244085652346
closed,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1244085652851
stopped,bundle,org.eclipse.mylyn.ide.ant,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.ide.ant,1244085653606
stopped,bundle,org.eclipse.ant.ui,3.3.0.v20080529,org.eclipse.ant.ui,1244085653606
stopped,bundle,org.eclipse.mylyn.java.tasks,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.tasks,1244085653606
stopped,bundle,org.eclipse.mylyn.java.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.ui,1244085653608
stopped,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1244085653609
stopped,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1244085653609
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.100.v20080407-1345,org.eclipse.jdt.apt.ui,1244085653609
stopped,bundle,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui,1244085653678
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.bugzilla.ui,1244085653678
stopped,bundle,org.eclipse.mylyn.ide.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.ide.ui,1244085653679
