what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1243568961523
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1243568961683
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1243568961843
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1243568962155
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1243568968996
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1243568969227
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1243568969403
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1243568969715
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1243568976690
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1243568980906
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1243569002140
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1243569003538
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1243569003664
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1243569004449
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1243569127422
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1243569141987
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1243569148284
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1243569274681
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1243569275494
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1243569285921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1243569292565
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1243569298849
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1243569303973
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1243569304979
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1243569305877
